time,open,high,low,close
2021-02-16T08:00:00+08:00,661.1648,661.1648,661.1648,661.1648
2021-02-17T08:00:00+08:00,671.4657,671.4657,671.4657,671.4657
2021-02-18T08:00:00+08:00,708.4472,708.4472,708.4472,708.4472
2021-02-19T08:00:00+08:00,713.1849,713.1849,713.1849,713.1849
2021-02-22T08:00:00+08:00,713.1849,713.1849,713.1849,713.1849
2021-02-23T08:00:00+08:00,733.1051,733.1051,733.1051,733.1051
2021-02-24T08:00:00+08:00,650.2198,650.2198,650.2198,650.2198
2021-02-25T08:00:00+08:00,669.6802,669.6802,669.6802,669.6802
2021-02-26T08:00:00+08:00,630.2739,630.2739,630.2739,630.2739
2021-03-01T08:00:00+08:00,606.2571,606.2571,606.2571,606.2571
2021-03-02T08:00:00+08:00,667.2878,667.2878,667.2878,667.2878
2021-03-03T08:00:00+08:00,651.663,651.663,651.663,651.663
2021-03-04T08:00:00+08:00,679.9231,679.9231,679.9231,679.9231
2021-03-05T08:00:00+08:00,660.2889,660.2889,660.2889,660.2889
2021-03-08T08:00:00+08:00,695.1315,695.1315,695.1315,695.1315
2021-03-09T08:00:00+08:00,718.1689,718.1689,718.1689,718.1689
2021-03-10T08:00:00+08:00,753.3166,753.3166,753.3166,753.3166
2021-03-11T08:00:00+08:00,753.079,753.079,753.079,753.079
2021-03-15T08:00:00+08:00,794.8667,794.8667,794.8667,794.8667
2021-03-16T08:00:00+08:00,757.9152,757.9152,757.9152,757.9152
2021-03-18T08:00:00+08:00,799.1957,799.1957,799.1957,799.1957
2021-03-19T08:00:00+08:00,784.2829,784.2829,784.2829,784.2829
2021-03-22T08:00:00+08:00,788.775,788.775,788.775,788.775
2021-03-24T08:00:00+08:00,752.2184,752.2184,752.2184,752.2184
2021-03-25T08:00:00+08:00,721.1698,721.1698,721.1698,721.1698
2021-03-26T08:00:00+08:00,709.4125,709.4125,709.4125,709.4125
2021-03-29T08:00:00+08:00,773.6789,773.6789,773.6789,773.6789
2021-03-30T08:00:00+08:00,803.9551,803.9551,803.9551,803.9551
2021-03-31T08:00:00+08:00,825.383,825.383,825.383,825.383
2021-04-01T08:00:00+08:00,825.383,825.383,825.383,825.383
2021-04-02T08:00:00+08:00,831.8717,831.8717,831.8717,831.8717
2021-04-06T08:00:00+08:00,865.8428,865.8428,865.8428,865.8428
2021-04-07T08:00:00+08:00,868.7854,868.7854,868.7854,868.7854
2021-04-08T08:00:00+08:00,868.7854,868.7854,868.7854,868.7854
2021-04-12T08:00:00+08:00,905.0347,905.0347,905.0347,905.0347
2021-04-13T08:00:00+08:00,905.0347,905.0347,905.0347,905.0347
2021-04-14T08:00:00+08:00,959.6111,959.6111,959.6111,959.6111
2021-04-15T08:00:00+08:00,968.857,968.857,968.857,968.857
2021-04-16T08:00:00+08:00,985.2523,985.2523,985.2523,985.2523
2021-04-19T08:00:00+08:00,892.4049,892.4049,892.4049,892.4049
2021-04-20T08:00:00+08:00,878.109,878.109,878.109,878.109
2021-04-21T08:00:00+08:00,900.427,900.427,900.427,900.427
2021-04-22T08:00:00+08:00,866.3577,866.3577,866.3577,866.3577
2021-04-23T08:00:00+08:00,828.4707,828.4707,828.4707,828.4707
2021-04-26T08:00:00+08:00,784.3148,784.3148,784.3148,784.3148
2021-04-27T08:00:00+08:00,784.3148,784.3148,784.3148,784.3148
2021-04-29T08:00:00+08:00,904.5504,904.5504,904.5504,904.5504
2021-04-30T08:00:00+08:00,898.643,898.643,898.643,898.643
2021-05-03T08:00:00+08:00,898.643,898.643,898.643,898.643
2021-05-04T08:00:00+08:00,1002.2385,1002.2385,1002.2385,1002.2385
2021-05-06T08:00:00+08:00,1035.8021,1035.8021,1035.8021,1035.8021
2021-05-11T08:00:00+08:00,1069.531,1069.531,1069.531,1069.531
2021-05-12T08:00:00+08:00,1065.9674,1065.9674,1065.9674,1065.9674
2021-05-13T08:00:00+08:00,927.0585,927.0585,927.0585,927.0585
2021-05-14T08:00:00+08:00,927.0585,927.0585,927.0585,927.0585
2021-05-17T08:00:00+08:00,917.2096,917.2096,917.2096,917.2096
2021-05-18T08:00:00+08:00,854.5959,854.5959,854.5959,854.5959
2021-05-19T08:00:00+08:00,854.5959,854.5959,854.5959,854.5959
2021-05-20T08:00:00+08:00,665.2522,665.2522,665.2522,665.2522
2021-05-21T08:00:00+08:00,749.5943,749.5943,749.5943,749.5943
2021-05-24T08:00:00+08:00,590.9637,590.9637,590.9637,590.9637
2021-05-25T08:00:00+08:00,691.6987,691.6987,691.6987,691.6987
2021-05-26T08:00:00+08:00,693.3907,693.3907,693.3907,693.3907
2021-05-31T08:00:00+08:00,642.7936,642.7936,642.7936,642.7936
2021-06-01T08:00:00+08:00,691.2472,691.2472,691.2472,691.2472
2021-06-02T08:00:00+08:00,681.7175,681.7175,681.7175,681.7175
2021-06-03T08:00:00+08:00,704.3037,704.3037,704.3037,704.3037
2021-06-04T08:00:00+08:00,704.3037,704.3037,704.3037,704.3037
2021-06-07T08:00:00+08:00,680.3747,680.3747,680.3747,680.3747
2021-06-08T08:00:00+08:00,635.4864,635.4864,635.4864,635.4864
2021-06-14T08:00:00+08:00,688.5466,688.5466,688.5466,688.5466
2021-06-16T08:00:00+08:00,703.1781,703.1781,703.1781,703.1781
2021-06-17T08:00:00+08:00,668.2111,668.2111,668.2111,668.2111
2021-06-18T08:00:00+08:00,668.9767,668.9767,668.9767,668.9767
2021-06-21T08:00:00+08:00,668.9767,668.9767,668.9767,668.9767
2021-06-22T08:00:00+08:00,534.9263,534.9263,534.9263,534.9263
2021-06-23T08:00:00+08:00,538.1281,538.1281,538.1281,538.1281
2021-06-28T08:00:00+08:00,579.1677,579.1677,579.1677,579.1677
2021-06-29T08:00:00+08:00,584.7411,584.7411,584.7411,584.7411
2021-06-30T08:00:00+08:00,609.6281,609.6281,609.6281,609.6281
2021-07-01T08:00:00+08:00,609.3844,609.3844,609.3844,609.3844
2021-07-02T08:00:00+08:00,609.3844,609.3844,609.3844,609.3844
2021-07-05T08:00:00+08:00,614.984,614.984,614.984,614.984
2021-07-06T08:00:00+08:00,588.3985,588.3985,588.3985,588.3985
2021-07-07T08:00:00+08:00,603.5116,603.5116,603.5116,603.5116
2021-07-09T08:00:00+08:00,572.0032,572.0032,572.0032,572.0032
2021-07-12T08:00:00+08:00,589.7187,589.7187,589.7187,589.7187
2021-07-13T08:00:00+08:00,570.7359,570.7359,570.7359,570.7359
2021-07-16T08:00:00+08:00,560.7172,560.7172,560.7172,560.7172
2021-07-19T08:00:00+08:00,560.7172,560.7172,560.7172,560.7172
2021-07-20T08:00:00+08:00,532.5647,532.5647,532.5647,532.5647
2021-07-21T08:00:00+08:00,511.0528,511.0528,511.0528,511.0528
2021-07-26T08:00:00+08:00,607.8203,607.8203,607.8203,607.8203
2021-07-27T08:00:00+08:00,626.319,626.319,626.319,626.319
2021-07-28T08:00:00+08:00,626.319,626.319,626.319,626.319
2021-07-30T08:00:00+08:00,669.7454,669.7454,669.7454,669.7454
2021-08-02T08:00:00+08:00,680.8375,680.8375,680.8375,680.8375
2021-08-03T08:00:00+08:00,677.4101,677.4101,677.4101,677.4101
2021-08-04T08:00:00+08:00,663.8635,663.8635,663.8635,663.8635
2021-08-09T08:00:00+08:00,754.2779,754.2779,754.2779,754.2779
2021-08-10T08:00:00+08:00,794.1199,794.1199,794.1199,794.1199
2021-08-12T08:00:00+08:00,804.5647,804.5647,804.5647,804.5647
2021-08-13T08:00:00+08:00,784.8214,784.8214,784.8214,784.8214
2021-08-16T08:00:00+08:00,857.6137,857.6137,857.6137,857.6137
2021-08-17T08:00:00+08:00,833.1613,833.1613,833.1613,833.1613
2021-08-18T08:00:00+08:00,803.7938,803.7938,803.7938,803.7938
2021-08-23T08:00:00+08:00,886.8973,886.8973,886.8973,886.8973
2021-08-24T08:00:00+08:00,903.5331,903.5331,903.5331,903.5331
2021-08-25T08:00:00+08:00,862.317,862.317,862.317,862.317
2021-08-30T08:00:00+08:00,862.317,862.317,862.317,862.317
2021-08-31T08:00:00+08:00,862.317,862.317,862.317,862.317
2021-09-03T08:00:00+08:00,944.668,944.668,944.668,944.668
2021-09-13T08:00:00+08:00,913.515,913.515,913.515,913.515
2021-09-16T08:00:00+08:00,914.1506,914.1506,914.1506,914.1506
2021-09-17T08:00:00+08:00,920.7447,920.7447,920.7447,920.7447
2021-09-21T08:00:00+08:00,814.6159,814.6159,814.6159,814.6159
2021-09-27T08:00:00+08:00,866.4345,866.4345,866.4345,866.4345
2021-09-30T08:00:00+08:00,786.1878,786.1878,786.1878,786.1878
2021-10-04T08:00:00+08:00,907.8152,907.8152,907.8152,907.8152
2021-10-08T08:00:00+08:00,967.5353,967.5353,967.5353,967.5353
2021-10-12T08:00:00+08:00,994.475,994.475,994.475,994.475
2021-10-18T08:00:00+08:00,1031.4129,1031.4129,1031.4129,1031.4129
2021-10-22T08:00:00+08:00,1052.0516,1052.0516,1052.0516,1052.0516
2021-10-25T08:00:00+08:00,1055.5689,1055.5689,1055.5689,1055.5689
2021-11-01T08:00:00+08:00,1062.7243,1062.7243,1062.7243,1062.7243
2021-11-02T08:00:00+08:00,1062.7243,1062.7243,1062.7243,1062.7243
2021-11-08T08:00:00+08:00,1082.1041,1082.1041,1082.1041,1082.1041
2021-11-09T08:00:00+08:00,1107.9626,1107.9626,1107.9626,1107.9626
2021-11-11T08:00:00+08:00,1164.7732,1164.7732,1164.7732,1164.7732
2021-11-12T08:00:00+08:00,1164.7732,1164.7732,1164.7732,1164.7732
2021-11-16T08:00:00+08:00,1164.7732,1164.7732,1164.7732,1164.7732
2021-11-18T08:00:00+08:00,1044.3172,1044.3172,1044.3172,1044.3172
2021-11-25T08:00:00+08:00,1044.3172,1044.3172,1044.3172,1044.3172
2021-11-29T08:00:00+08:00,1092.7878,1092.7878,1092.7878,1092.7878
2021-12-01T08:00:00+08:00,1086.4996,1086.4996,1086.4996,1086.4996
2021-12-03T08:00:00+08:00,1080.7172,1080.7172,1080.7172,1080.7172
2021-12-07T08:00:00+08:00,930.7691,930.7691,930.7691,930.7691
2021-12-13T08:00:00+08:00,911.1613,911.1613,911.1613,911.1613
2021-12-14T08:00:00+08:00,937.492,937.492,937.492,937.492
2021-12-15T08:00:00+08:00,865.3081,865.3081,865.3081,865.3081
2021-12-16T08:00:00+08:00,865.3081,865.3081,865.3081,865.3081
2021-12-17T08:00:00+08:00,919.0529,919.0529,919.0529,919.0529
2021-12-21T08:00:00+08:00,903.3153,903.3153,903.3153,903.3153
2021-12-22T08:00:00+08:00,909.9601,909.9601,909.9601,909.9601
2021-12-23T08:00:00+08:00,945.6155,945.6155,945.6155,945.6155
2021-12-27T08:00:00+08:00,983.4552,983.4552,983.4552,983.4552
2021-12-28T08:00:00+08:00,978.277,978.277,978.277,978.277
2021-12-31T08:00:00+08:00,897.8831,897.8831,897.8831,897.8831
2022-01-03T08:00:00+08:00,908.9836,908.9836,908.9836,908.9836
2022-01-06T08:00:00+08:00,893.9303,893.9303,893.9303,893.9303
2022-01-07T08:00:00+08:00,837.7328,837.7328,837.7328,837.7328
2022-01-10T08:00:00+08:00,828.9637,828.9637,828.9637,828.9637
2022-01-11T08:00:00+08:00,796.7862,796.7862,796.7862,796.7862
2022-01-12T08:00:00+08:00,784.0095,784.0095,784.0095,784.0095
2022-01-14T08:00:00+08:00,784.0095,784.0095,784.0095,784.0095
2022-01-20T08:00:00+08:00,797.3513,797.3513,797.3513,797.3513
2022-01-21T08:00:00+08:00,785.4425,785.4425,785.4425,785.4425
2022-01-24T08:00:00+08:00,766.4924,766.4924,766.4924,766.4924
2022-01-27T08:00:00+08:00,669.7089,669.7089,669.7089,669.7089
2022-01-28T08:00:00+08:00,667.7441,667.7441,667.7441,667.7441
2022-01-31T08:00:00+08:00,663.8166,663.8166,663.8166,663.8166
2022-02-01T08:00:00+08:00,663.8166,663.8166,663.8166,663.8166
2022-02-02T08:00:00+08:00,663.817,663.817,663.817,663.817
2022-02-08T08:00:00+08:00,774.4234,774.4234,774.4234,774.4234
2022-02-14T08:00:00+08:00,788.1799,788.1799,788.1799,788.1799
2022-02-15T08:00:00+08:00,756.3396,756.3396,756.3396,756.3396
2022-02-16T08:00:00+08:00,798.6957,798.6957,798.6957,798.6957
2022-02-17T08:00:00+08:00,787.3244,787.3244,787.3244,787.3244
2022-02-18T08:00:00+08:00,728.6216,728.6216,728.6216,728.6216
2022-02-21T08:00:00+08:00,683.0461,683.0461,683.0461,683.0461
2022-02-22T08:00:00+08:00,657.6656,657.6656,657.6656,657.6656
2022-02-24T08:00:00+08:00,662.8678,662.8678,662.8678,662.8678
2022-02-25T08:00:00+08:00,668.4273,668.4273,668.4273,668.4273
2022-03-01T08:00:00+08:00,750.5919,750.5919,750.5919,750.5919
2022-03-02T08:00:00+08:00,765.075,765.075,765.075,765.075
2022-03-03T08:00:00+08:00,756.4586,756.4586,756.4586,756.4586
2022-03-04T08:00:00+08:00,733.1104,733.1104,733.1104,733.1104
2022-03-07T08:00:00+08:00,667.6537,667.6537,667.6537,667.6537
2022-03-08T08:00:00+08:00,658.8487,658.8487,658.8487,658.8487
2022-03-09T08:00:00+08:00,671.5458,671.5458,671.5458,671.5458
2022-03-10T08:00:00+08:00,722.2521,722.2521,722.2521,722.2521
2022-03-11T08:00:00+08:00,687.9183,687.9183,687.9183,687.9183
2022-03-14T08:00:00+08:00,661.3974,661.3974,661.3974,661.3974
2022-03-16T08:00:00+08:00,681.9612,681.9612,681.9612,681.9612
2022-03-17T08:00:00+08:00,712.9387,712.9387,712.9387,712.9387
2022-03-18T08:00:00+08:00,713.4096,713.4096,713.4096,713.4096
2022-03-21T08:00:00+08:00,724.4316,724.4316,724.4316,724.4316
2022-03-22T08:00:00+08:00,727.7044,727.7044,727.7044,727.7044
2022-03-23T08:00:00+08:00,746.3953,746.3953,746.3953,746.3953
2022-03-24T08:00:00+08:00,759.4447,759.4447,759.4447,759.4447
2022-03-25T08:00:00+08:00,778.8638,778.8638,778.8638,778.8638
2022-03-28T08:00:00+08:00,825.1794,825.1794,825.1794,825.1794
2022-03-30T08:00:00+08:00,842.1078,842.1078,842.1078,842.1078
2022-03-31T08:00:00+08:00,841.7542,841.7542,841.7542,841.7542
2022-04-01T08:00:00+08:00,815.3124,815.3124,815.3124,815.3124
2022-04-04T08:00:00+08:00,846.7703,846.7703,846.7703,846.7703
2022-04-05T08:00:00+08:00,846.4324,846.4324,846.4324,846.4324
2022-04-06T08:00:00+08:00,827.5251,827.5251,827.5251,827.5251
2022-04-07T08:00:00+08:00,773.9754,773.9754,773.9754,773.9754
2022-04-08T08:00:00+08:00,785.8311,785.8311,785.8311,785.8311
2022-04-11T08:00:00+08:00,765.2778,765.2778,765.2778,765.2778
2022-04-12T08:00:00+08:00,711.4201,711.4201,711.4201,711.4201
2022-04-13T08:00:00+08:00,726.2547,726.2547,726.2547,726.2547
2022-04-14T08:00:00+08:00,744.948,744.948,744.948,744.948
2022-04-15T08:00:00+08:00,724.8274,724.8274,724.8274,724.8274
2022-04-18T08:00:00+08:00,719.5247,719.5247,719.5247,719.5247
2022-04-19T08:00:00+08:00,736.0847,736.0847,736.0847,736.0847
2022-04-20T08:00:00+08:00,748.6038,748.6038,748.6038,748.6038
2022-04-21T08:00:00+08:00,744.9989,744.9989,744.9989,744.9989
2022-04-22T08:00:00+08:00,727.8693,727.8693,727.8693,727.8693
2022-04-25T08:00:00+08:00,709.7821,709.7821,709.7821,709.7821
2022-04-26T08:00:00+08:00,726.0462,726.0462,726.0462,726.0462
2022-04-27T08:00:00+08:00,682.7115,682.7115,682.7115,682.7115
2022-04-28T08:00:00+08:00,702.6562,702.6562,702.6562,702.6562
2022-04-29T08:00:00+08:00,714.0829,714.0829,714.0829,714.0829
2022-05-02T08:00:00+08:00,686.9088,686.9088,686.9088,686.9088
2022-05-03T08:00:00+08:00,691.1275,691.1275,691.1275,691.1275
2022-05-04T08:00:00+08:00,678.7201,678.7201,678.7201,678.7201
2022-05-05T08:00:00+08:00,718.9482,718.9482,718.9482,718.9482
2022-05-06T08:00:00+08:00,664.9897,664.9897,664.9897,664.9897
2022-05-09T08:00:00+08:00,619.214,619.214,619.214,619.214
2022-05-10T08:00:00+08:00,543.9367,543.9367,543.9367,543.9367
2022-05-11T08:00:00+08:00,558.9755,558.9755,558.9755,558.9755
2022-05-12T08:00:00+08:00,497.1325,497.1325,497.1325,497.1325
2022-05-13T08:00:00+08:00,486.6641,486.6641,486.6641,486.6641
2022-05-16T08:00:00+08:00,534.8786,534.8786,534.8786,534.8786
2022-05-17T08:00:00+08:00,504.8429,504.8429,504.8429,504.8429
2022-05-18T08:00:00+08:00,518.1235,518.1235,518.1235,518.1235
2022-05-19T08:00:00+08:00,484.0104,484.0104,484.0104,484.0104
2022-05-23T08:00:00+08:00,510.1863,510.1863,510.1863,510.1863
2022-05-24T08:00:00+08:00,489.7541,489.7541,489.7541,489.7541
2022-05-25T08:00:00+08:00,497.2216,497.2216,497.2216,497.2216
2022-05-26T08:00:00+08:00,493.1227,493.1227,493.1227,493.1227
2022-05-27T08:00:00+08:00,475.3755,475.3755,475.3755,475.3755
2022-05-30T08:00:00+08:00,479.8202,479.8202,479.8202,479.8202
2022-05-31T08:00:00+08:00,519.9646,519.9646,519.9646,519.9646
2022-06-01T08:00:00+08:00,517.6041,517.6041,517.6041,517.6041
2022-06-02T08:00:00+08:00,484.3139,484.3139,484.3139,484.3139
2022-06-03T08:00:00+08:00,493.8632,493.8632,493.8632,493.8632
2022-06-06T08:00:00+08:00,483.2292,483.2292,483.2292,483.2292
2022-06-07T08:00:00+08:00,501.8306,501.8306,501.8306,501.8306
2022-06-08T08:00:00+08:00,497.1569,497.1569,497.1569,497.1569
2022-06-09T08:00:00+08:00,486.0805,486.0805,486.0805,486.0805
2022-06-10T08:00:00+08:00,484.428,484.428,484.428,484.428
2022-06-13T08:00:00+08:00,420.4774,420.4774,420.4774,420.4774
2022-06-14T08:00:00+08:00,359.6146,359.6146,359.6146,359.6146
2022-06-16T08:00:00+08:00,368.3731,368.3731,368.3731,368.3731
2022-06-17T08:00:00+08:00,331.7475,331.7475,331.7475,331.7475
2022-06-20T08:00:00+08:00,339.7674,339.7674,339.7674,339.7674
2022-06-22T08:00:00+08:00,344.3848,344.3848,344.3848,344.3848
2022-06-24T08:00:00+08:00,351.2933,351.2933,351.2933,351.2933
2022-06-27T08:00:00+08:00,355.887,355.887,355.887,355.887
2022-06-28T08:00:00+08:00,352.19,352.19,352.19,352.19
2022-06-29T08:00:00+08:00,341.4734,341.4734,341.4734,341.4734
2022-06-30T08:00:00+08:00,336.6652,336.6652,336.6652,336.6652
2022-07-01T08:00:00+08:00,330.8211,330.8211,330.8211,330.8211
2022-07-04T08:00:00+08:00,326.4781,326.4781,326.4781,326.4781
2022-07-05T08:00:00+08:00,342.345,342.345,342.345,342.345
2022-07-06T08:00:00+08:00,339.4587,339.4587,339.4587,339.4587
2022-07-07T08:00:00+08:00,347.5563,347.5563,347.5563,347.5563
2022-07-08T08:00:00+08:00,362.7124,362.7124,362.7124,362.7124
2022-07-11T08:00:00+08:00,350.9306,350.9306,350.9306,350.9306
2022-07-12T08:00:00+08:00,334.3341,334.3341,334.3341,334.3341
2022-07-13T08:00:00+08:00,322.9979,322.9979,322.9979,322.9979
2022-07-14T08:00:00+08:00,338.0378,338.0378,338.0378,338.0378
2022-07-15T08:00:00+08:00,347.3847,347.3847,347.3847,347.3847
2022-07-18T08:00:00+08:00,359.7605,359.7605,359.7605,359.7605
2022-07-19T08:00:00+08:00,394.042,394.042,394.042,394.042
2022-07-20T08:00:00+08:00,402.4598,402.4598,402.4598,402.4598
2022-07-21T08:00:00+08:00,395.9892,395.9892,395.9892,395.9892
2022-07-22T08:00:00+08:00,400.1841,400.1841,400.1841,400.1841
2022-07-25T08:00:00+08:00,396.0295,396.0295,396.0295,396.0295
2022-07-26T08:00:00+08:00,371.2573,371.2573,371.2573,371.2573
2022-07-27T08:00:00+08:00,370.3154,370.3154,370.3154,370.3154
2022-07-28T08:00:00+08:00,402.481,402.481,402.481,402.481
2022-07-29T08:00:00+08:00,402.481,402.481,402.481,402.481
2022-08-01T08:00:00+08:00,402.481,402.481,402.481,402.481
2022-08-02T08:00:00+08:00,409.9251,409.9251,409.9251,409.9251
2022-08-03T08:00:00+08:00,404.7228,404.7228,404.7228,404.7228
2022-08-04T08:00:00+08:00,404.1465,404.1465,404.1465,404.1465
2022-08-05T08:00:00+08:00,403.0301,403.0301,403.0301,403.0301
2022-08-08T08:00:00+08:00,416.799,416.799,416.799,416.799
2022-08-09T08:00:00+08:00,427.9659,427.9659,427.9659,427.9659
2022-08-10T08:00:00+08:00,416.463,416.463,416.463,416.463
2022-08-11T08:00:00+08:00,434.999,434.999,434.999,434.999
2022-08-12T08:00:00+08:00,436.4325,436.4325,436.4325,436.4325
2022-08-15T08:00:00+08:00,445.2156,445.2156,445.2156,445.2156
2022-08-16T08:00:00+08:00,440.2811,440.2811,440.2811,440.2811
2022-08-17T08:00:00+08:00,435.92,435.92,435.92,435.92
2022-08-18T08:00:00+08:00,426.1694,426.1694,426.1694,426.1694
2022-08-19T08:00:00+08:00,422.4686,422.4686,422.4686,422.4686
2022-08-22T08:00:00+08:00,422.4686,422.4686,422.4686,422.4686
2022-08-23T08:00:00+08:00,388.6823,388.6823,388.6823,388.6823
2022-08-24T08:00:00+08:00,393.2426,393.2426,393.2426,393.2426
2022-08-25T08:00:00+08:00,391.2531,391.2531,391.2531,391.2531
2022-08-26T08:00:00+08:00,396.2537,396.2537,396.2537,396.2537
2022-08-29T08:00:00+08:00,354.3046,354.3046,354.3046,354.3046
2022-08-30T08:00:00+08:00,370.6388,370.6388,370.6388,370.6388
2022-08-31T08:00:00+08:00,362.9883,362.9883,362.9883,362.9883
2022-09-01T08:00:00+08:00,366.7827,366.7827,366.7827,366.7827
2022-09-02T08:00:00+08:00,369.7496,369.7496,369.7496,369.7496
2022-09-05T08:00:00+08:00,369.6499,369.6499,369.6499,369.6499
2022-09-06T08:00:00+08:00,370.23,370.23,370.23,370.23
2022-09-07T08:00:00+08:00,353.7856,353.7856,353.7856,353.7856
2022-09-08T08:00:00+08:00,364.7851,364.7851,364.7851,364.7851
2022-09-09T08:00:00+08:00,366.1524,366.1524,366.1524,366.1524
2022-09-12T08:00:00+08:00,400.0031,400.0031,400.0031,400.0031
2022-09-13T08:00:00+08:00,402.0361,402.0361,402.0361,402.0361
2022-09-14T08:00:00+08:00,371.0248,371.0248,371.0248,371.0248
2022-09-15T08:00:00+08:00,374.0119,374.0119,374.0119,374.0119
2022-09-16T08:00:00+08:00,357.5388,357.5388,357.5388,357.5388
2022-09-19T08:00:00+08:00,345.5568,345.5568,345.5568,345.5568
2022-09-20T08:00:00+08:00,350.5127,350.5127,350.5127,350.5127
2022-09-21T08:00:00+08:00,350.5127,350.5127,350.5127,350.5127
2022-09-22T08:00:00+08:00,332.3684,332.3684,332.3684,332.3684
2022-09-23T08:00:00+08:00,349.06,349.06,349.06,349.06
2022-09-26T08:00:00+08:00,341.15,341.15,341.15,341.15
2022-09-27T08:00:00+08:00,347.0631,347.0631,347.0631,347.0631
2022-09-28T08:00:00+08:00,344.8547,344.8547,344.8547,344.8547
2022-09-29T08:00:00+08:00,348.7237,348.7237,348.7237,348.7237
2022-09-30T08:00:00+08:00,351.1699,351.1699,351.1699,351.1699
2022-10-03T08:00:00+08:00,340.8113,340.8113,340.8113,340.8113
2022-10-04T08:00:00+08:00,350.2721,350.2721,350.2721,350.2721
2022-10-05T08:00:00+08:00,361.041,361.041,361.041,361.041
2022-10-06T08:00:00+08:00,358.4724,358.4724,358.4724,358.4724
2022-10-07T08:00:00+08:00,355.8186,355.8186,355.8186,355.8186
2022-10-10T08:00:00+08:00,349.8568,349.8568,349.8568,349.8568
2022-10-11T08:00:00+08:00,342.552,342.552,342.552,342.552
2022-10-13T08:00:00+08:00,341.75,341.75,341.75,341.75
2022-10-14T08:00:00+08:00,341.75,341.75,341.75,341.75
2022-10-17T08:00:00+08:00,343.3915,343.3915,343.3915,343.3915
2022-10-18T08:00:00+08:00,348.3516,348.3516,348.3516,348.3516
2022-10-19T08:00:00+08:00,344.0806,344.0806,344.0806,344.0806
2022-10-20T08:00:00+08:00,339.1991,339.1991,339.1991,339.1991
2022-10-21T08:00:00+08:00,337.7828,337.7828,337.7828,337.7828
2022-10-24T08:00:00+08:00,349.9197,349.9197,349.9197,349.9197
2022-10-25T08:00:00+08:00,346.5378,346.5378,346.5378,346.5378
2022-10-26T08:00:00+08:00,362.7009,362.7009,362.7009,362.7009
2022-10-27T08:00:00+08:00,377.1078,377.1078,377.1078,377.1078
2022-10-28T08:00:00+08:00,368.2435,368.2435,368.2435,368.2435
2022-10-31T08:00:00+08:00,380.925,380.925,380.925,380.925
2022-11-02T08:00:00+08:00,380.9546,380.9546,380.9546,380.9546
2022-11-03T08:00:00+08:00,371.763,371.763,371.763,371.763
2022-11-04T08:00:00+08:00,373.9758,373.9758,373.9758,373.9758
2022-11-07T08:00:00+08:00,383.8824,383.8824,383.8824,383.8824
2022-11-09T08:00:00+08:00,338.9744,338.9744,338.9744,338.9744
2022-11-11T08:00:00+08:00,326.3606,326.3606,326.3606,326.3606
2022-11-14T08:00:00+08:00,303.0393,303.0393,303.0393,303.0393
2022-11-15T08:00:00+08:00,307.5491,307.5491,307.5491,307.5491
2022-11-16T08:00:00+08:00,307.5491,307.5491,307.5491,307.5491
2022-11-17T08:00:00+08:00,306.2351,306.2351,306.2351,306.2351
2022-11-18T08:00:00+08:00,305.2795,305.2795,305.2795,305.2795
2022-11-21T08:00:00+08:00,296.3518,296.3518,296.3518,296.3518
2022-11-22T08:00:00+08:00,288.1458,288.1458,288.1458,288.1458
2022-11-23T08:00:00+08:00,295.6753,295.6753,295.6753,295.6753
2022-11-28T08:00:00+08:00,310.1892,310.1892,310.1892,310.1892
2022-11-30T08:00:00+08:00,309.8445,309.8445,309.8445,309.8445
2022-12-01T08:00:00+08:00,322.6707,322.6707,322.6707,322.6707
2022-12-02T08:00:00+08:00,319.3732,319.3732,319.3732,319.3732
2022-12-05T08:00:00+08:00,321.0007,321.0007,321.0007,321.0007
2022-12-06T08:00:00+08:00,317.6119,317.6119,317.6119,317.6119
2022-12-07T08:00:00+08:00,319.252,319.252,319.252,319.252
2022-12-08T08:00:00+08:00,313.3441,313.3441,313.3441,313.3441
2022-12-09T08:00:00+08:00,320.985,320.985,320.985,320.985
2022-12-12T08:00:00+08:00,320.985,320.985,320.985,320.985
2022-12-13T08:00:00+08:00,317.4528,317.4528,317.4528,317.4528
2022-12-14T08:00:00+08:00,317.4528,317.4528,317.4528,317.4528
2022-12-15T08:00:00+08:00,324.4184,324.4184,324.4184,324.4184
2022-12-16T08:00:00+08:00,316.129,316.129,316.129,316.129
2022-12-19T08:00:00+08:00,301.4217,301.4217,301.4217,301.4217
2022-12-20T08:00:00+08:00,294.4142,294.4142,294.4142,294.4142
2022-12-21T08:00:00+08:00,303.7337,303.7337,303.7337,303.7337
2022-12-22T08:00:00+08:00,303.7337,303.7337,303.7337,303.7337
2022-12-23T08:00:00+08:00,302.7079,302.7079,302.7079,302.7079
2022-12-26T08:00:00+08:00,302.4636,302.4636,302.4636,302.4636
2022-12-27T08:00:00+08:00,304.1639,304.1639,304.1639,304.1639
2022-12-28T08:00:00+08:00,300.8869,300.8869,300.8869,300.8869
2022-12-29T08:00:00+08:00,296.2166,296.2166,296.2166,296.2166
2022-12-30T08:00:00+08:00,297.4289,297.4289,297.4289,297.4289
2023-01-02T08:00:00+08:00,297.5842,297.5842,297.5842,297.5842
2023-01-03T08:00:00+08:00,299.6789,299.6789,299.6789,299.6789
