Date,CRYPTO:MANAUSD CRYPTO:USDTUSD,CRYPTO:MANAUSD CRYPTO:LINKUSD,CRYPTO:BATUSD CRYPTO:USDTUSD,CRYPTO:MANAUSD CRYPTO:BATUSD,CRYPTO:MANAUSD CRYPTO:ENJUSD,CRYPTO:MANAUSD CRYPTO:BNBUSD,CRYPTO:BATUSD CRYPTO:XMRUSD,CRYPTO:BATUSD CRYPTO:ARDRUSD,CRYPTO:BATUSD CRYPTO:XRPUSD,CRYPTO:BATUSD CRYPTO:PIVXUSD,CRYPTO:BATUSD CRYPTO:QTUMUSD,CRYPTO:BATUSD CRYPTO:NEOUSD,CRYPTO:BATUSD CRYPTO:SNTUSD,CRYPTO:BATUSD CRYPTO:OMGUSD,CRYPTO:BATUSD CRYPTO:ARKUSD,CRYPTO:BATUSD CRYPTO:ETCUSD,CRYPTO:BATUSD CRYPTO:BTGUSD,CRYPTO:BATUSD CRYPTO:ZRXUSD,CRYPTO:BATUSD CRYPTO:BTSUSD,CRYPTO:BATUSD CRYPTO:ZILUSD,CRYPTO:BATUSD CRYPTO:XLMUSD,CRYPTO:BATUSD CRYPTO:ZECUSD,CRYPTO:BATUSD CRYPTO:AEUSD,CRYPTO:BATUSD CRYPTO:DCRUSD,CRYPTO:BATUSD CRYPTO:BTMUSD,CRYPTO:BATUSD CRYPTO:ICXUSD,CRYPTO:BATUSD CRYPTO:STEEMUSD,CRYPTO:BATUSD CRYPTO:BCDUSD,CRYPTO:BATUSD CRYPTO:MIOTAUSD,CRYPTO:BATUSD CRYPTO:LRCUSD,CRYPTO:BATUSD CRYPTO:ELFUSD,CRYPTO:BATUSD CRYPTO:LSKUSD,CRYPTO:BATUSD CRYPTO:ETHUSD,CRYPTO:MANAUSD CRYPTO:BTCUSD,CRYPTO:BATUSD CRYPTO:SCUSD,CRYPTO:BATUSD CRYPTO:LINKUSD,CRYPTO:BATUSD CRYPTO:WAVESUSD,CRYPTO:XMRUSD CRYPTO:WAVESUSD,CRYPTO:XMRUSD CRYPTO:ZILUSD,CRYPTO:XMRUSD CRYPTO:LINKUSD,CRYPTO:BATUSD CRYPTO:XVGUSD,CRYPTO:OKBUSD CRYPTO:TUSDUSD,CRYPTO:OKBUSD CRYPTO:KMDUSD,CRYPTO:OKBUSD CRYPTO:DASHUSD,CRYPTO:OKBUSD CRYPTO:ARDRUSD,CRYPTO:OKBUSD CRYPTO:SCUSD,CRYPTO:OKBUSD CRYPTO:XRPUSD,CRYPTO:OKBUSD CRYPTO:WAVESUSD,CRYPTO:OKBUSD CRYPTO:XVGUSD,CRYPTO:OKBUSD CRYPTO:OMGUSD,CRYPTO:OKBUSD CRYPTO:ETCUSD,CRYPTO:OKBUSD CRYPTO:BTGUSD,CRYPTO:OKBUSD CRYPTO:BTSUSD,CRYPTO:OKBUSD CRYPTO:TRXUSD,CRYPTO:OKBUSD CRYPTO:XLMUSD,CRYPTO:OKBUSD CRYPTO:ZECUSD,CRYPTO:OKBUSD CRYPTO:AEUSD,CRYPTO:OKBUSD CRYPTO:ICXUSD,CRYPTO:OKBUSD CRYPTO:STEEMUSD,CRYPTO:OKBUSD CRYPTO:BCDUSD,CRYPTO:OKBUSD CRYPTO:MIOTAUSD,CRYPTO:OKBUSD CRYPTO:LSKUSD,CRYPTO:OKBUSD CRYPTO:ETHUSD,CRYPTO:BATUSD CRYPTO:TUSDUSD,CRYPTO:BATUSD CRYPTO:SNXUSD,CRYPTO:OKBUSD CRYPTO:ONTUSD,CRYPTO:OKBUSD CRYPTO:ZRXUSD,CRYPTO:OKBUSD CRYPTO:IOSTUSD,CRYPTO:OKBUSD CRYPTO:DCRUSD,CRYPTO:OKBUSD CRYPTO:BTMUSD,CRYPTO:BATUSD CRYPTO:BSVUSD,CRYPTO:XMRUSD CRYPTO:TUSDUSD,CRYPTO:XMRUSD CRYPTO:BSVUSD,CRYPTO:OKBUSD CRYPTO:BATUSD,CRYPTO:OKBUSD CRYPTO:XMRUSD,CRYPTO:OKBUSD CRYPTO:DOGEUSD,CRYPTO:OKBUSD CRYPTO:REPUSD,CRYPTO:OKBUSD CRYPTO:KCSUSD,CRYPTO:OKBUSD CRYPTO:QTUMUSD,CRYPTO:OKBUSD CRYPTO:NEOUSD,CRYPTO:OKBUSD CRYPTO:ENJUSD,CRYPTO:OKBUSD CRYPTO:EOSUSD,CRYPTO:OKBUSD CRYPTO:THETAUSD,CRYPTO:OKBUSD CRYPTO:BCHUSD,CRYPTO:OKBUSD CRYPTO:ADAUSD,CRYPTO:OKBUSD CRYPTO:MKRUSD,CRYPTO:OKBUSD CRYPTO:LTCUSD,CRYPTO:OKBUSD CRYPTO:BNBUSD,CRYPTO:BATUSD CRYPTO:XTZUSD,CRYPTO:BATUSD CRYPTO:KNCUSD,CRYPTO:BATUSD CRYPTO:MKRUSD,CRYPTO:XMRUSD CRYPTO:KCSUSD,CRYPTO:OKBUSD CRYPTO:ATOMUSD,CRYPTO:BATUSD CRYPTO:ENJUSD,CRYPTO:BATUSD CRYPTO:THETAUSD,CRYPTO:OKBUSD CRYPTO:LINKUSD,CRYPTO:BATUSD CRYPTO:DOGEUSD,CRYPTO:BATUSD CRYPTO:DASHUSD,CRYPTO:BATUSD CRYPTO:EOSUSD,CRYPTO:BATUSD CRYPTO:BCHUSD,CRYPTO:BATUSD CRYPTO:LTCUSD,CRYPTO:BATUSD CRYPTO:BNBUSD,CRYPTO:BATUSD CRYPTO:BTCUSD,CRYPTO:BATUSD CRYPTO:TRXUSD,CRYPTO:XMRUSD CRYPTO:DOGEUSD,CRYPTO:XMRUSD CRYPTO:DASHUSD,CRYPTO:XMRUSD CRYPTO:DCRUSD,CRYPTO:XMRUSD CRYPTO:USDTUSD,CRYPTO:XMRUSD CRYPTO:SXPUSD,CRYPTO:XMRUSD CRYPTO:ONTUSD,CRYPTO:XMRUSD CRYPTO:BCHUSD,CRYPTO:XMRUSD CRYPTO:LSKUSD,CRYPTO:XMRUSD CRYPTO:BCDUSD,CRYPTO:XMRUSD CRYPTO:REPUSD,CRYPTO:XMRUSD CRYPTO:EOSUSD,CRYPTO:XMRUSD CRYPTO:ETCUSD,CRYPTO:XMRUSD CRYPTO:TRXUSD,CRYPTO:XMRUSD CRYPTO:LTCUSD,CRYPTO:MANAUSD CRYPTO:TUSDUSD,CRYPTO:MANAUSD CRYPTO:ONTUSD,CRYPTO:MANAUSD CRYPTO:BCDUSD,CRYPTO:MANAUSD CRYPTO:XRPUSD,CRYPTO:MANAUSD CRYPTO:XLMUSD,CRYPTO:MANAUSD CRYPTO:BTMUSD,CRYPTO:MANAUSD CRYPTO:EOSUSD,CRYPTO:BATUSD CRYPTO:FILUSD,CRYPTO:MANAUSD CRYPTO:DOGEUSD,CRYPTO:MANAUSD CRYPTO:DCRUSD,CRYPTO:MANAUSD CRYPTO:DAIUSD,CRYPTO:MANAUSD CRYPTO:OKBUSD,CRYPTO:MANAUSD CRYPTO:BSVUSD,CRYPTO:MANAUSD CRYPTO:MKRUSD,CRYPTO:MANAUSD CRYPTO:LTCUSD,CRYPTO:BATUSD CRYPTO:DAIUSD,CRYPTO:BATUSD CRYPTO:LEOUSD,CRYPTO:BATUSD CRYPTO:OKBUSD,CRYPTO:BATUSD CRYPTO:ANTUSD,CRYPTO:BATUSD CRYPTO:TFUELUSD,CRYPTO:MANAUSD CRYPTO:USDCUSD,CRYPTO:MANAUSD CRYPTO:OMGUSD,CRYPTO:BATUSD CRYPTO:AAVEUSD,CRYPTO:BATUSD CRYPTO:USDCUSD,CRYPTO:MANAUSD CRYPTO:ETCUSD,CRYPTO:MANAUSD CRYPTO:COMPUSD,CRYPTO:MANAUSD CRYPTO:YFIUSD,CRYPTO:MANAUSD CRYPTO:XMRUSD,CRYPTO:MANAUSD CRYPTO:KSMUSD,CRYPTO:MANAUSD CRYPTO:DASHUSD,CRYPTO:MANAUSD CRYPTO:NEOUSD,CRYPTO:MANAUSD CRYPTO:UNIUSD,CRYPTO:MANAUSD CRYPTO:CELOUSD,CRYPTO:MANAUSD CRYPTO:BCHUSD,CRYPTO:MANAUSD CRYPTO:FILUSD,CRYPTO:MANAUSD CRYPTO:AAVEUSD,CRYPTO:MANAUSD CRYPTO:1INCHUSD,CRYPTO:MANAUSD CRYPTO:SUSHIUSD,CRYPTO:MANAUSD CRYPTO:THETAUSD,CRYPTO:MANAUSD CRYPTO:ZILUSD,CRYPTO:BATUSD CRYPTO:COMPUSD,CRYPTO:MANAUSD CRYPTO:ALGOUSD,CRYPTO:MANAUSD CRYPTO:ADAUSD,CRYPTO:MANAUSD CRYPTO:MIOTAUSD,CRYPTO:MANAUSD CRYPTO:FLOWUSD,CRYPTO:MANAUSD CRYPTO:CAKEUSD,CRYPTO:MANAUSD CRYPTO:TFUELUSD,CRYPTO:MANAUSD CRYPTO:KLAYUSD,CRYPTO:MANAUSD CRYPTO:CHZUSD,CRYPTO:MANAUSD CRYPTO:ETHUSD,CRYPTO:MANAUSD CRYPTO:MATICUSD,CRYPTO:MANAUSD CRYPTO:HBARUSD,CRYPTO:MANAUSD CRYPTO:WBTCUSD,CRYPTO:BATUSD CRYPTO:KCSUSD,CRYPTO:BATUSD CRYPTO:NEARUSD,CRYPTO:BATUSD CRYPTO:PAXGUSD,CRYPTO:MANAUSD CRYPTO:USDPUSD,CRYPTO:MANAUSD CRYPTO:FEIUSD,CRYPTO:KAVAUSD CRYPTO:TWTUSD,CRYPTO:KAVAUSD CRYPTO:USDPUSD,CRYPTO:KAVAUSD CRYPTO:QNTUSD,CRYPTO:MANAUSD CRYPTO:TWTUSD,CRYPTO:MANAUSD CRYPTO:USDDUSD,CRYPTO:MANAUSD CRYPTO:GUSDUSD,CRYPTO:MANAUSD CRYPTO:FTTUSD,CRYPTO:KAVAUSD CRYPTO:DAIUSD,CRYPTO:KAVAUSD CRYPTO:CHZUSD,CRYPTO:KAVAUSD CRYPTO:TUSDUSD,CRYPTO:BATUSD CRYPTO:TWTUSD,CRYPTO:BATUSD CRYPTO:USDPUSD,CRYPTO:MANAUSD CRYPTO:PAXGUSD,CRYPTO:MANAUSD CRYPTO:AGIXUSD,CRYPTO:MANAUSD CRYPTO:CFXUSD,CRYPTO:MANAUSD CRYPTO:SSVUSD,CRYPTO:MANAUSD CRYPTO:CSPRUSD,CRYPTO:MANAUSD CRYPTO:RPLUSD,CRYPTO:MANAUSD CRYPTO:WOOUSD,CRYPTO:MANAUSD CRYPTO:INJUSD,CRYPTO:MANAUSD CRYPTO:TRXUSD,CRYPTO:MANAUSD CRYPTO:RNDRUSD,CRYPTO:KAVAUSD CRYPTO:CSPRUSD,CRYPTO:KAVAUSD CRYPTO:WBTCUSD,CRYPTO:MANAUSD CRYPTO:BUSDUSD,CRYPTO:MANAUSD CRYPTO:XDCUSD
2022-01-04,2.5202743595282078,1.7926813800912909,,,,,,,,,,,,,,,,,,,,,,2.6895629840225777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.775394772096504,,,,,,,2.5529951252897334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3729501408965263,,,,,,,,,,,,,,,,,,,2.0580316556026577,,,,2.260632636788926,,2.5854649607388662,,,2.9721998675287313,2.624900041598191,,2.835632008795887,,2.3153512813949035,2.3422631580920372,-0.2508749156415293,,,,,,,,,2.811201058037933,1.3086260914369332,1.7410871917898978,1.3108803264661326,2.3967032721852575,2.668643328827044,1.9346317538343574,0.6019777370866268,2.65558702440268,2.391945100686558,2.0651643386332976,2.1990637788563214,2.145538892140601,1.895110632815997,2.509358766710503,2.5285641745317795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-05,2.200277510848731,1.4167561758346894,,,,,,,,,,,,,,,,,,,,,,2.6115582514058384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1210290643155931,,,,,,,2.5693547384862683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.433970800245347,,,,,,,,,,,,,,,,,,,1.4983722237145993,,,,2.340767526759354,,2.785993369182111,,,2.9889014108048446,2.5827559590970957,,2.946697897885275,,2.5528982778254794,2.20541279969809,-0.44606309426709667,,,,,,,,,2.9502088249234593,1.7206151112636414,1.924158468876071,1.4289448622432501,2.5876133315667067,2.723808313712629,1.9958758440086048,0.6250661559439824,2.8113139596443535,2.4552026781945644,2.2498914192935553,2.282693103272718,2.1918486852464554,1.9401867297417361,2.587076431324122,2.5728656655244526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-06,2.479869566203789,1.5433930818099797,,,,,,,,,,,,,,,,,,,,,,2.7221049682994147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.628120098728901,,,,,,,2.660060089338612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.436676089793583,,,,,,,,,,,,,,,,,,,2.1501789428612184,,,,2.473150772816939,,2.909332459047252,,,3.244163812431732,1.6786489803535012,,3.18211893347093,,2.685674299652029,1.1565901362211837,-0.4015047990355337,,,,,,,,,3.100540093234402,1.4031754075670055,2.1092175180082258,1.5618070433613225,2.691924476137853,2.844999767887759,2.15294203403963,0.8681153286792063,2.958734933925901,2.6142006071982196,2.523877968420288,2.406840208186547,2.4133507141115014,2.105258737181992,2.778183737690881,2.5784812491020848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-07,2.580662213486653,1.3456087440278397,,,,,,,,,,,,,,,,,,,,,,2.729691153082174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0928588487850996,,,,,,,2.4776350299865024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.364176665175666,,,,,,,,,,,,,,,,,,,1.7077486471915626,,,,2.506035014724871,,2.884173266299265,,,3.344580951488637,2.183032653497018,,3.0925248283929654,,2.7086925668638484,1.5681428550905552,-0.4155879377320254,,,,,,,,,3.1139994042685255,1.3095109935348517,2.1999547226595944,1.5947672541636584,2.3487913983762922,2.8411716029473535,2.2393813625820105,0.9274060595060722,2.979066463582129,2.58105622438911,2.5379488196547406,2.4801193407698046,2.39828757489291,2.090315322909086,2.7719030415602126,2.4991096058620625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-08,2.100473527130805,1.3899349478457483,,,,,,,,,,,,,,,,,,,,,,2.7146246680286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5314721332285925,,,,,,,2.4476788540621337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3700161427936357,,,,,,,,,,,,,,,,,,,2.2090141208598646,,,,2.4835689115956323,,2.924193083381539,,,3.392166655659872,2.453168209560201,,3.1252208416934053,,2.713765107191105,1.7756262219289292,-0.6896892269304973,,,,,,,,,3.1463423241695128,1.633558966935883,2.3791240925027597,1.6370017580669127,2.1655509212185233,2.839987928528968,2.3230007904041416,0.956239649634204,3.0475581304249078,2.652828649135534,2.476503068335658,2.4858612205492783,2.580204271625023,2.140007111367664,2.8226697088888817,2.4688003365382407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-09,2.158983471911774,1.066602961025402,,,,,,,,,,,,,,,,,,,,,,2.709424176996276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.743965767941292,,,,,,,2.408431207273172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3476938730285837,,,,,,,,,,,,,,,,,,,1.3941322231613416,,,,2.3889359966903454,,2.8723965709537804,,,3.359590632216326,2.439227439048012,,3.058597662493222,,2.660688398697748,1.7890609838279623,-0.6409580759579884,,,,,,,,,3.0468332257417785,1.6868025648497398,2.219487352291106,1.5747695284746543,1.8759007605476963,2.766555787150195,2.17451944692088,0.8703136387219448,2.997860328248633,2.5978604126235325,2.5060988743538974,2.4614816762028933,2.425516386033718,2.101917774574451,2.760136846915165,2.396666770521729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-10,1.8761622320543005,0.9539706008926248,,,,,,,,,,,,,,,,,,,,,,2.739110956801169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8084788223600848,,,,,,,2.4032113829541215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3988251885225305,,,,,,,,,,,,,,,,,,,1.4844421268975245,,,,2.4479558877164003,,2.9202196781320375,,,3.4150742613386087,2.3436578463676994,,3.0791746874915615,,2.747079163472767,1.6676945418302598,-0.7319435028606232,,,,,,,,,3.143238518801148,1.7259597042365176,2.345496105484461,1.5680839376158153,1.9296235451260197,2.8190098746106225,2.2315991207410297,0.9808615146749826,3.0747884930599696,2.6738520618440393,2.597046503187106,2.4983992109113538,2.5143277506384987,2.149398987210855,2.841515685243367,2.467275214263708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-11,1.5552151424707665,1.1879477116436945,,,,,,,,,,,,,,,,,,,,,,2.7165734702471176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9580050570465625,,,,,,,2.3829334652988967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4462649294231613,,,,,,,,,,,,,,,,,,,1.5521793903974719,,,,2.33977141577596,,2.8697773518900096,,,3.310747803598027,2.492737984965143,,2.977107798649806,,2.616273997457752,1.898563651614234,-0.6031268553325276,,,,,,,,,3.074444612326842,1.6621573184453429,2.160020099411499,1.4462452892225954,2.0981993974622055,2.724931626076708,2.1294062858407496,0.9369171757125672,3.0404392627740706,2.6583637046187993,2.4354438415067445,2.4482045142977955,2.3820705106201556,2.052957473493239,2.7788342251700384,2.4802702789759326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-12,1.289363552194984,1.2160006244528425,,,,,,,,,,,,,,,,,,,,,,2.5829551459382483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.172433343731369,,,,,,,2.400029243092048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4121372564102286,,,,,,,,,,,,,,,,,,,1.6997241727193537,,,,2.1295842273617076,,2.7779223371441604,,,3.110245974926233,2.485376270537869,,2.9273200720800325,,2.3465433508707134,1.9580854415498845,-0.5904929701467099,,,,,,,,,3.01995148766889,1.5604513358938126,2.085605488220054,1.384552430715233,2.1099851181216733,2.6770820623135023,2.130265268008222,0.7122933694250191,2.9394280853982133,2.58823643733219,2.405950851528698,2.3698363066322967,2.3873580497038738,2.0165960611504934,2.6305261038277017,2.4926606586809053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13,1.680232888526839,1.4253690051104306,,,,,,,,,,,,,,,,,,,,,,2.6004863956468496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2293646150842137,,,,,,,2.3405306839619877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3117230679355245,,,,,,,,,,,,,,,,,,,1.843159046425595,,,,2.231064777847173,,2.817714496172342,,,3.214280826988231,2.56716499065815,,2.9543251153033694,,2.428562431474316,1.9533705593167692,-0.6978670181605751,,,,,,,,,3.083809416558986,1.8431315781284647,1.552263065675032,1.3832886888415572,2.0808748455217527,2.7265119980656616,2.1898780995458407,0.6453807549833467,2.925517499276906,2.6535143574054336,2.4674779201158623,2.180153161436485,2.342958232008471,2.0915130784453475,2.6345501454476135,2.4700149852176043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-14,1.4058927396821377,1.310685998512895,,,,,,,,,,,,,,,,,,,,,,1.990220954473732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6676401109363196,,,,,,,2.26826871150241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2584895420309623,,,,,,,,,,,,,,,,,,,1.2597737570936816,,,,2.306731786003107,,2.7309116884963016,,,2.582354600631094,2.3472518411596583,,2.8604023576597717,,2.2011022795000073,1.7551181950022965,-0.6350941332037338,,,,,,,,,3.0347347076345246,1.7286813627725743,1.4658929218086179,1.2807504466346398,2.098492570737364,2.5945167635692967,2.1366690640861417,0.6143989085214225,2.850623188188324,2.5857672099579307,2.2694966740407923,2.1681018748045546,2.3565232026410405,2.025541545238559,2.619678584370644,2.4426010614771623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-15,1.5086843837692505,1.4019047117025318,,,,,,,,,,,,,,,,,,,,,,2.1617164191133247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8696759850934216,,,,,,,2.271713045088301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2091678549227054,,,,,,,,,,,,,,,,,,,1.4588675807378526,,,,2.3917714334533278,,2.6793671912193995,,,2.750908014757756,2.263749122679375,,2.8609046407327323,,2.1212639839696674,1.674557527034944,-0.6161047381392982,,,,,,,,,3.02989838471966,1.5554303086263015,1.6834707701811853,1.230481335040331,2.09955407423389,2.554076863123851,2.0453578123863183,0.6361663719938234,2.798359450567136,2.5920915856825095,2.0837981962808305,2.1538824816622584,2.3582000307980593,2.0518534403158895,2.5747533848019013,2.4407067890752288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-16,1.5107873170441763,1.3919707250697848,,,,,,,,,,,,,,,,,,,,,,2.200626881610812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6019211105512179,,,,,,,2.2596632782002377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.214777392496624,,,,,,,,,,,,,,,,,,,1.2446444628382425,,,,2.430484023305915,,2.7229092252955374,,,2.8433502338978363,2.0268145150598986,,2.9023866304872623,,2.1954169696035786,1.384091162772874,-0.6348574477095185,,,,,,,,,3.0532287981408555,1.576659143685166,1.6098908872444844,1.3580584179173083,2.228326911172889,2.6101204990324725,1.884611072419435,0.6959826980755659,2.8575007447836485,2.5815416726281226,2.0729598835531586,2.1402939248935438,2.418785339493138,2.034744311562563,2.623709708214882,2.410505445853831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,1.5993931824286647,1.5764974050033973,,,,,,,,,,,,,,,,,,,,,,2.096369326833164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3838420406841334,,,,,,,2.2485826761959715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.192405754132122,,,,,,,,,,,,,,,,,,,1.037178386058478,,,,2.385987614872584,,2.7239112711996336,,,2.7497056722075084,2.312429871757124,,2.9019190215703157,,1.977960619007579,1.65909352638278,-0.7150136483598796,,,,,,,,,3.104093564787959,1.789192560073284,1.7021055301011585,1.4227393232462613,2.1841546770286135,2.652623790450781,1.9775772744770836,0.8948196965375188,2.8457420995064666,2.5853634172032884,2.1943327883448314,2.2706854770517135,2.546961738527683,2.0777351602267116,2.6679844252715625,2.4507572194136142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,1.564384561561037,1.693220693474553,,,,,,,,,,,,,,,,,,,,,,2.1184310341297063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10848744861597537,,,,,,,2.2633692453924237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1568186919000834,,,,,,,,,,,,,,,,,,,0.5437208321193875,,,,2.3906864096237417,,2.703500672525176,,,2.770639314865069,2.334108902256522,,2.9155775261277865,,2.2352609082194106,1.6819006215211592,-0.6323820493888688,,,,,,,,,3.0868252884122414,1.6232527719314713,1.8765270017096292,1.4487560358203804,2.2812313387157803,2.4715299701344504,2.05588190161403,0.9593000687367118,2.809026972635446,2.5929262607740453,2.0956810366424112,2.3086326823716483,2.6165789608186123,1.9253892991954988,2.6832545464671833,2.4346170076768785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,1.4802768003881326,1.8893640437718378,,,,,,,,,,,,,,,,,,,,,,1.9754149578856157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22090215078378866,,,,,,,2.1057881703837107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1619987242365504,,,,,,,,,,,,,,,,,,,0.49352381807100787,,,,2.4625620634472942,,2.7498684798281627,,,2.689840926740412,2.017455387172178,,2.8202141392385074,,2.339305097571854,1.3030294183173816,-0.7115601179633781,,,,,,,,,3.213223711782064,1.639887373827326,1.8767452065196466,1.480246675119579,2.3186818109538443,2.570923441686243,2.1446725063484955,1.1040898087612,2.876424693091347,2.5941907616150375,2.3462127608317447,2.383506216841988,2.6300519956679898,1.8172135369075106,2.723809099233266,2.4987977429272674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,1.904433944521711,2.0999414994228065,,,,,,,,,,,,,,,,,,,,,,1.9316168900473318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0501296390244974,,,,,,,2.1712671990310377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.164102046680081,,,,,,,,,,,,,,,,,,,-0.2692714766678539,,,,2.6285333800608632,,2.82954254679406,,,2.7124750524039754,2.171623603347271,,2.9521253613876812,,2.498837317529758,1.3907654409906272,-0.8724947438994716,,,,,,,,,3.27042514933338,1.7068979661201675,2.094512052703429,1.473774282551152,2.412806055423572,2.651529143403507,2.2113603524174943,1.146264800534135,2.9449602090367244,2.643047259865539,2.4754806891999315,2.4207263838671675,2.687749604512107,1.889234519407316,2.7594975636714976,2.4895669869767363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21,1.3219864287132523,2.4797778250173725,,,,,,,,,,,,,,,,,,,,,,2.1829239144054613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.240517439003738,,,,,,,2.206632574817964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.371853039834925,,,,,,,,,,,,,,,,,,,-3.389206970672013,,,,2.920588560703246,,2.9840073005495795,,,3.034234382737186,1.672205454873812,,3.0579430431496886,,2.8291791529381953,0.8208949865420873,-0.945788804921187,,,,,,,,,3.465158531322302,2.4723658092976795,2.2553965351967085,1.5262102323664957,2.5743938727915854,2.8272109925905298,2.3647471246554215,1.2962910412421982,3.2231635081666496,2.776465280419008,2.73760346430737,2.4816557218843673,2.9159106010974316,2.082935293775651,3.030224686645167,2.613848062990577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-22,1.453936646239287,2.744691464474808,,,,,,,,,,,,,,,,,,,,,,1.862634266763044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.675001520686419,,,,,,,2.170534546030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.377877980486737,,,,,,,,,,,,,,,,,,,-4.653075360234421,,,,3.0096339295501697,,3.08696362181751,,,2.8845604272150416,1.68860942317826,,3.1924607064823007,,2.955969093537265,0.6666832627262623,-1.2563006014425824,,,,,,,,,3.6719340903231497,2.9379829994916635,2.66281565486443,1.6812648374539594,2.6631003437742335,2.9483656945341647,2.5825225193497587,1.5559088533843295,3.3998041409387345,2.9352741599191945,3.0952108640934157,2.743913002244313,3.1119356329846912,2.423766456083815,3.2495960525460825,2.650007929871152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
